state,year,tempf,tempc
Rhode Island,1927,48.5500,9.1944
Rhode Island,1928,48.1167,8.9537
Rhode Island,1929,48.0833,8.9352
Rhode Island,1930,49.5083,9.7269
Rhode Island,1931,50.0250,10.0139
Rhode Island,1932,49.2000,9.5556
Rhode Island,1933,48.4833,9.1574
Rhode Island,1934,47.2250,8.4583
Rhode Island,1935,47.4917,8.6065
Rhode Island,1936,47.8667,8.8148
Rhode Island,1937,49.0000,9.4444
Rhode Island,1938,48.9917,9.4398
Rhode Island,1939,48.0417,8.9120
Rhode Island,1940,46.2333,7.9074
Rhode Island,1941,48.9583,9.4213
Rhode Island,1942,48.6250,9.2361
Rhode Island,1943,47.8750,8.8194
Rhode Island,1944,48.9333,9.4074
Rhode Island,1945,48.8417,9.3565
Rhode Island,1946,49.3250,9.6250
Rhode Island,1947,48.6417,9.2454
Rhode Island,1948,48.4083,9.1157
Rhode Island,1949,51.2833,10.7130
Rhode Island,1950,48.6667,9.2593
Rhode Island,1951,49.9750,9.9861
Rhode Island,1952,50.2000,10.1111
Rhode Island,1953,51.1250,10.6250
Rhode Island,1954,49.3000,9.6111
Rhode Island,1955,48.9667,9.4259
Rhode Island,1956,48.2000,9.0000
Rhode Island,1957,49.9833,9.9907
Rhode Island,1958,47.3667,8.5370
Rhode Island,1959,49.4750,9.7083
Rhode Island,1960,48.4750,9.1528
Rhode Island,1961,48.7500,9.3056
Rhode Island,1962,47.1250,8.4028
Rhode Island,1963,48.1167,8.9537
Rhode Island,1964,48.4917,9.1620
Rhode Island,1965,48.0417,8.9120
Rhode Island,1966,48.6583,9.2546
Rhode Island,1967,47.6667,8.7037
Rhode Island,1968,48.3333,9.0741
Rhode Island,1969,48.8333,9.3519
Rhode Island,1970,48.3583,9.0880
Rhode Island,1971,49.1333,9.5185
Rhode Island,1972,48.0500,8.9167
Rhode Island,1973,50.8167,10.4537
Rhode Island,1974,49.0833,9.4907
Rhode Island,1975,49.8917,9.9398
Rhode Island,1976,48.3333,9.0741
Rhode Island,1977,49.1500,9.5278
Rhode Island,1978,47.4417,8.5787
Rhode Island,1979,49.7083,9.8380
Rhode Island,1980,48.5417,9.1898
Rhode Island,1981,48.8833,9.3796
Rhode Island,1982,48.6083,9.2269
Rhode Island,1983,50.2833,10.1574
Rhode Island,1984,49.8333,9.9074
Rhode Island,1985,49.1750,9.5417
Rhode Island,1986,48.9667,9.4259
Rhode Island,1987,49.1417,9.5231
Rhode Island,1988,49.0167,9.4537
Rhode Island,1989,48.5500,9.1944
Rhode Island,1990,51.5167,10.8426
Rhode Island,1991,51.3750,10.7639
Rhode Island,1992,48.4000,9.1111
Rhode Island,1993,49.3417,9.6343
Rhode Island,1994,49.5500,9.7500
Rhode Island,1995,49.8917,9.9398
Rhode Island,1996,49.0750,9.4861
Rhode Island,1997,49.4417,9.6898
Rhode Island,1998,52.0167,11.1204
Rhode Island,1999,51.7500,10.9722
Rhode Island,2000,49.4667,9.7037
Rhode Island,2001,51.0917,10.6065
Rhode Island,2002,51.1750,10.6528
Rhode Island,2003,48.9833,9.4352
Rhode Island,2004,49.3250,9.6250
Rhode Island,2005,50.0917,10.0509
Rhode Island,2006,51.8417,11.0231
Rhode Island,2007,50.2833,10.1574
Rhode Island,2008,50.7750,10.4306
Rhode Island,2009,49.7750,9.8750
Rhode Island,2010,51.9667,11.0926
Rhode Island,2011,51.6250,10.9028
Rhode Island,2012,52.8750,11.5972
Rhode Island,2013,50.6500,10.3611
Rhode Island,2014,49.7417,9.8565
Rhode Island,2015,50.4333,10.2407
Rhode Island,2016,52.2083,11.2269
Rhode Island,2017,51.5333,10.8519
Rhode Island,2018,51.5583,10.8657
Rhode Island,2019,50.5833,10.3241
South Carolina,1895,61.0000,16.1111
South Carolina,1896,63.3833,17.4352
South Carolina,1897,62.9333,17.1852
South Carolina,1898,62.8250,17.1250
South Carolina,1899,62.5917,16.9954
South Carolina,1900,63.0333,17.2407
South Carolina,1901,60.7083,15.9491
South Carolina,1902,62.1000,16.7222
South Carolina,1903,61.5417,16.4120
South Carolina,1904,60.8000,16.0000
South Carolina,1905,61.9083,16.6157
South Carolina,1906,62.5333,16.9630
South Carolina,1907,62.5000,16.9444
South Carolina,1908,62.9000,17.1667
South Carolina,1909,62.4333,16.9074
South Carolina,1910,61.6417,16.4676
South Carolina,1911,63.8250,17.6806
South Carolina,1912,61.6083,16.4491
South Carolina,1913,62.8250,17.1250
South Carolina,1914,61.4333,16.3519
South Carolina,1915,61.8333,16.5741
South Carolina,1916,62.4750,16.9306
South Carolina,1917,60.6583,15.9213
South Carolina,1918,62.2917,16.8287
South Carolina,1919,63.2667,17.3704
South Carolina,1920,61.2667,16.2593
South Carolina,1921,64.1500,17.8611
South Carolina,1922,63.4750,17.4861
South Carolina,1923,62.5917,16.9954
South Carolina,1924,61.2250,16.2361
South Carolina,1925,63.7250,17.6250
South Carolina,1926,62.3750,16.8750
South Carolina,1927,63.6333,17.5741
South Carolina,1928,61.8750,16.5972
South Carolina,1929,62.3583,16.8657
South Carolina,1930,62.1250,16.7361
South Carolina,1931,63.3500,17.4167
South Carolina,1932,63.8833,17.7130
South Carolina,1933,64.2667,17.9259
South Carolina,1934,62.6000,17.0000
South Carolina,1935,62.6250,17.0139
South Carolina,1936,62.5917,16.9954
South Carolina,1937,62.2000,16.7778
South Carolina,1938,63.5000,17.5000
South Carolina,1939,63.7000,17.6111
South Carolina,1940,60.8000,16.0000
South Carolina,1941,62.7417,17.0787
South Carolina,1942,62.6000,17.0000
South Carolina,1943,62.3083,16.8380
South Carolina,1944,62.4083,16.8935
South Carolina,1945,63.3000,17.3889
South Carolina,1946,63.5667,17.5370
South Carolina,1947,61.7917,16.5509
South Carolina,1948,62.7833,17.1019
South Carolina,1949,63.7917,17.6620
South Carolina,1950,62.5250,16.9583
South Carolina,1951,62.6333,17.0185
South Carolina,1952,63.0000,17.2222
South Carolina,1953,63.4917,17.4954
South Carolina,1954,63.2667,17.3704
South Carolina,1955,62.5333,16.9630
South Carolina,1956,63.1083,17.2824
South Carolina,1957,63.0500,17.2500
South Carolina,1958,60.7000,15.9444
South Carolina,1959,62.6917,17.0509
South Carolina,1960,61.0333,16.1296
South Carolina,1961,61.6917,16.4954
South Carolina,1962,61.8250,16.5694
South Carolina,1963,60.7333,15.9630
South Carolina,1964,61.6917,16.4954
South Carolina,1965,62.1917,16.7731
South Carolina,1966,60.6833,15.9352
South Carolina,1967,61.1250,16.1806
South Carolina,1968,60.7667,15.9815
South Carolina,1969,60.6917,15.9398
South Carolina,1970,62.2833,16.8241
South Carolina,1971,62.4167,16.8981
South Carolina,1972,62.0750,16.7083
South Carolina,1973,62.5583,16.9769
South Carolina,1974,62.9667,17.2037
South Carolina,1975,63.1417,17.3009
South Carolina,1976,60.9167,16.0648
South Carolina,1977,62.2000,16.7778
South Carolina,1978,61.5750,16.4306
South Carolina,1979,61.4583,16.3657
South Carolina,1980,61.8750,16.5972
South Carolina,1981,61.2167,16.2315
South Carolina,1982,62.6750,17.0417
South Carolina,1983,61.3083,16.2824
South Carolina,1984,62.4250,16.9028
South Carolina,1985,63.0417,17.2454
South Carolina,1986,64.0750,17.8194
South Carolina,1987,62.3167,16.8426
South Carolina,1988,61.1750,16.2083
South Carolina,1989,62.2500,16.8056
South Carolina,1990,64.9583,18.3102
South Carolina,1991,63.7583,17.6435
South Carolina,1992,61.9333,16.6296
South Carolina,1993,62.5750,16.9861
South Carolina,1994,62.8000,17.1111
South Carolina,1995,62.4833,16.9352
South Carolina,1996,61.7750,16.5417
South Carolina,1997,62.1583,16.7546
South Carolina,1998,64.7000,18.1667
South Carolina,1999,63.3917,17.4398
South Carolina,2000,62.2417,16.8009
South Carolina,2001,63.2917,17.3843
South Carolina,2002,63.7000,17.6111
South Carolina,2003,62.3583,16.8657
South Carolina,2004,63.1833,17.3241
South Carolina,2005,63.0667,17.2593
South Carolina,2006,63.6167,17.5648
South Carolina,2007,64.3000,17.9444
South Carolina,2008,62.9500,17.1944
South Carolina,2009,62.6750,17.0417
South Carolina,2010,62.5667,16.9815
South Carolina,2011,64.1000,17.8333
South Carolina,2012,64.5083,18.0602
South Carolina,2013,62.3250,16.8472
South Carolina,2014,62.2167,16.7870
South Carolina,2015,64.4917,18.0509
South Carolina,2016,64.8583,18.2546
South Carolina,2017,65.0667,18.3704
South Carolina,2018,64.2500,17.9167
South Carolina,2019,65.0083,18.3380
South Dakota,1895,42.4167,5.7870
South Dakota,1896,42.5250,5.8472
South Dakota,1897,42.6000,5.8889
South Dakota,1898,43.5417,6.4120
South Dakota,1899,41.7750,5.4306
South Dakota,1900,46.1667,7.8704
South Dakota,1901,45.5833,7.5463
South Dakota,1902,43.3000,6.2778
South Dakota,1903,42.7000,5.9444
South Dakota,1904,43.1417,6.1898
South Dakota,1905,43.0750,6.1528
South Dakota,1906,43.9667,6.6481
South Dakota,1907,42.8083,6.0046
South Dakota,1908,45.1083,7.2824
South Dakota,1909,42.6583,5.9213
South Dakota,1910,45.2333,7.3519
South Dakota,1911,44.0667,6.7037
South Dakota,1912,42.7917,5.9954
South Dakota,1913,44.5583,6.9769
South Dakota,1914,44.8833,7.1574
South Dakota,1915,42.7167,5.9537
South Dakota,1916,41.5417,5.3009
South Dakota,1917,40.9833,4.9907
South Dakota,1918,44.2833,6.8241
South Dakota,1919,43.4417,6.3565
South Dakota,1920,43.7667,6.5370
South Dakota,1921,47.1500,8.4167
South Dakota,1922,43.7333,6.5185
South Dakota,1923,44.9250,7.1806
South Dakota,1924,42.1917,5.6620
South Dakota,1925,44.9750,7.2083
South Dakota,1926,45.0417,7.2454
South Dakota,1927,42.6500,5.9167
South Dakota,1928,45.2333,7.3519
South Dakota,1929,42.1250,5.6250
South Dakota,1930,45.5500,7.5278
South Dakota,1931,48.6667,9.2593
South Dakota,1932,43.9583,6.6435
South Dakota,1933,46.6750,8.1528
South Dakota,1934,48.1500,8.9722
South Dakota,1935,44.8833,7.1574
South Dakota,1936,43.7083,6.5046
South Dakota,1937,43.2583,6.2546
South Dakota,1938,46.6250,8.1250
South Dakota,1939,47.1833,8.4352
South Dakota,1940,44.8083,7.1157
South Dakota,1941,46.4917,8.0509
South Dakota,1942,44.7250,7.0694
South Dakota,1943,44.6583,7.0324
South Dakota,1944,44.2250,6.7917
South Dakota,1945,43.6667,6.4815
South Dakota,1946,45.9917,7.7731
South Dakota,1947,44.4333,6.9074
South Dakota,1948,44.4917,6.9398
South Dakota,1949,44.3917,6.8843
South Dakota,1950,40.9083,4.9491
South Dakota,1951,40.8667,4.9259
South Dakota,1952,44.7333,7.0741
South Dakota,1953,46.0917,7.8287
South Dakota,1954,46.0750,7.8194
South Dakota,1955,44.4000,6.8889
South Dakota,1956,44.5583,6.9769
South Dakota,1957,44.2333,6.7963
South Dakota,1958,45.0250,7.2361
South Dakota,1959,44.3667,6.8704
South Dakota,1960,43.6750,6.4861
South Dakota,1961,45.0917,7.2731
South Dakota,1962,44.3083,6.8380
South Dakota,1963,46.4667,8.0370
South Dakota,1964,44.8500,7.1389
South Dakota,1965,43.3417,6.3009
South Dakota,1966,43.3000,6.2778
South Dakota,1967,44.2250,6.7917
South Dakota,1968,44.1917,6.7731
South Dakota,1969,43.6333,6.4630
South Dakota,1970,43.6417,6.4676
South Dakota,1971,43.7250,6.5139
South Dakota,1972,42.5667,5.8704
South Dakota,1973,45.9667,7.7593
South Dakota,1974,45.9500,7.7500
South Dakota,1975,43.9917,6.6620
South Dakota,1976,46.1500,7.8611
South Dakota,1977,45.5500,7.5278
South Dakota,1978,42.1667,5.6481
South Dakota,1979,42.5750,5.8750
South Dakota,1980,46.2333,7.9074
South Dakota,1981,47.5333,8.6296
South Dakota,1982,43.0167,6.1204
South Dakota,1983,44.9833,7.2130
South Dakota,1984,45.0500,7.2500
South Dakota,1985,42.9250,6.0694
South Dakota,1986,45.7750,7.6528
South Dakota,1987,48.5500,9.1944
South Dakota,1988,46.7083,8.1713
South Dakota,1989,44.2667,6.8148
South Dakota,1990,46.9250,8.2917
South Dakota,1991,46.7667,8.2037
South Dakota,1992,45.6000,7.5556
South Dakota,1993,42.3000,5.7222
South Dakota,1994,44.8583,7.1435
South Dakota,1995,44.7000,7.0556
South Dakota,1996,41.6333,5.3519
South Dakota,1997,44.7917,7.1065
South Dakota,1998,47.4000,8.5556
South Dakota,1999,47.8083,8.7824
South Dakota,2000,45.9583,7.7546
South Dakota,2001,46.4917,8.0509
South Dakota,2002,46.2417,7.9120
South Dakota,2003,46.0583,7.8102
South Dakota,2004,46.3000,7.9444
South Dakota,2005,47.3417,8.5231
South Dakota,2006,48.1417,8.9676
South Dakota,2007,46.8000,8.2222
South Dakota,2008,43.8417,6.5787
South Dakota,2009,43.5583,6.4213
South Dakota,2010,45.1333,7.2963
South Dakota,2011,44.7750,7.0972
South Dakota,2012,49.2667,9.5926
South Dakota,2013,44.0417,6.6898
South Dakota,2014,43.6833,6.4907
South Dakota,2015,47.5333,8.6296
South Dakota,2016,48.3500,9.0833
South Dakota,2017,46.7667,8.2037
South Dakota,2018,44.1333,6.7407
South Dakota,2019,42.4917,5.8287
Tennessee,1895,56.1667,13.4259
Tennessee,1896,58.6000,14.7778
Tennessee,1897,58.5750,14.7639
Tennessee,1898,58.2583,14.5880
Tennessee,1899,57.6750,14.2639
Tennessee,1900,58.5083,14.7269
Tennessee,1901,56.1583,13.4213
Tennessee,1902,57.6083,14.2269
Tennessee,1903,56.8083,13.7824
Tennessee,1904,56.6750,13.7083
Tennessee,1905,56.9500,13.8611
Tennessee,1906,57.6750,14.2639
Tennessee,1907,57.9250,14.4028
Tennessee,1908,58.6250,14.7917
Tennessee,1909,58.0833,14.4907
Tennessee,1910,56.7583,13.7546
Tennessee,1911,59.6583,15.3657
Tennessee,1912,56.3167,13.5093
Tennessee,1913,58.7417,14.8565
Tennessee,1914,57.7167,14.2870
Tennessee,1915,57.6333,14.2407
Tennessee,1916,57.7000,14.2778
Tennessee,1917,55.3500,12.9722
Tennessee,1918,58.0417,14.4676
Tennessee,1919,58.7750,14.8750
Tennessee,1920,56.9250,13.8472
Tennessee,1921,60.6500,15.9167
Tennessee,1922,59.4333,15.2407
Tennessee,1923,57.9583,14.4213
Tennessee,1924,56.2000,13.4444
Tennessee,1925,59.2833,15.1574
Tennessee,1926,57.3750,14.0972
Tennessee,1927,59.3167,15.1759
Tennessee,1928,57.0333,13.9074
Tennessee,1929,57.4083,14.1157
Tennessee,1930,58.0833,14.4907
Tennessee,1931,59.3167,15.1759
Tennessee,1932,58.6917,14.8287
Tennessee,1933,59.5333,15.2963
Tennessee,1934,58.3917,14.6620
Tennessee,1935,58.0083,14.4491
Tennessee,1936,58.2583,14.5880
Tennessee,1937,57.5750,14.2083
Tennessee,1938,59.3583,15.1991
Tennessee,1939,58.7667,14.8704
Tennessee,1940,55.7167,13.1759
Tennessee,1941,58.6750,14.8194
Tennessee,1942,57.4500,14.1389
Tennessee,1943,57.6250,14.2361
Tennessee,1944,58.0583,14.4769
Tennessee,1945,57.7333,14.2963
Tennessee,1946,58.9333,14.9630
Tennessee,1947,56.8000,13.7778
Tennessee,1948,57.7167,14.2870
Tennessee,1949,58.7750,14.8750
Tennessee,1950,57.0917,13.9398
Tennessee,1951,57.6250,14.2361
Tennessee,1952,58.4583,14.6991
Tennessee,1953,58.9417,14.9676
Tennessee,1954,59.0333,15.0185
Tennessee,1955,58.0500,14.4722
Tennessee,1956,58.5583,14.7546
Tennessee,1957,58.4917,14.7176
Tennessee,1958,55.6250,13.1250
Tennessee,1959,57.7833,14.3241
Tennessee,1960,55.8417,13.2454
Tennessee,1961,56.7000,13.7222
Tennessee,1962,57.2083,14.0046
Tennessee,1963,56.0500,13.3611
Tennessee,1964,57.4417,14.1343
Tennessee,1965,57.7583,14.3102
Tennessee,1966,56.1917,13.4398
Tennessee,1967,56.6833,13.7130
Tennessee,1968,56.0583,13.3657
Tennessee,1969,56.1167,13.3981
Tennessee,1970,57.0583,13.9213
Tennessee,1971,57.6500,14.2500
Tennessee,1972,57.1917,13.9954
Tennessee,1973,58.2667,14.5926
Tennessee,1974,57.6833,14.2685
Tennessee,1975,57.8083,14.3380
Tennessee,1976,55.5167,13.0648
Tennessee,1977,57.2750,14.0417
Tennessee,1978,56.1500,13.4167
Tennessee,1979,55.8417,13.2454
Tennessee,1980,57.2500,14.0278
Tennessee,1981,56.6833,13.7130
Tennessee,1982,57.6167,14.2315
Tennessee,1983,56.6833,13.7130
Tennessee,1984,57.5000,14.1667
Tennessee,1985,57.2583,14.0324
Tennessee,1986,58.8333,14.9074
Tennessee,1987,58.3583,14.6435
Tennessee,1988,56.7417,13.7454
Tennessee,1989,56.5750,13.6528
Tennessee,1990,59.4250,15.2361
Tennessee,1991,59.0917,15.0509
Tennessee,1992,56.9917,13.8843
Tennessee,1993,57.1750,13.9861
Tennessee,1994,57.6250,14.2361
Tennessee,1995,57.4417,14.1343
Tennessee,1996,56.5583,13.6435
Tennessee,1997,56.8417,13.8009
Tennessee,1998,60.1583,15.6435
Tennessee,1999,59.2917,15.1620
Tennessee,2000,58.0000,14.4444
Tennessee,2001,58.2500,14.5833
Tennessee,2002,58.7250,14.8472
Tennessee,2003,57.5083,14.1713
Tennessee,2004,58.4917,14.7176
Tennessee,2005,58.7500,14.8611
Tennessee,2006,58.8917,14.9398
Tennessee,2007,59.9417,15.5231
Tennessee,2008,57.6250,14.2361
Tennessee,2009,57.5750,14.2083
Tennessee,2010,57.9167,14.3981
Tennessee,2011,58.9417,14.9676
Tennessee,2012,60.3333,15.7407
Tennessee,2013,57.1167,13.9537
Tennessee,2014,56.6167,13.6759
Tennessee,2015,59.0333,15.0185
Tennessee,2016,60.3000,15.7222
Tennessee,2017,59.9667,15.5370
Tennessee,2018,59.0750,15.0417
Tennessee,2019,59.8167,15.4537
Texas,1895,62.3250,16.8472
Texas,1896,65.0750,18.3750
Texas,1897,64.4083,18.0046
Texas,1898,63.8750,17.7083
Texas,1899,64.0000,17.7778
Texas,1900,64.7917,18.2176
Texas,1901,65.0333,18.3519
Texas,1902,65.3500,18.5278
Texas,1903,62.6583,17.0324
Texas,1904,64.7333,18.1852
Texas,1905,63.1833,17.3241
Texas,1906,63.5917,17.5509
Texas,1907,65.6167,18.6759
Texas,1908,64.9917,18.3287
Texas,1909,65.3833,18.5463
Texas,1910,65.4000,18.5556
Texas,1911,65.7583,18.7546
Texas,1912,63.1333,17.2963
Texas,1913,63.2333,17.3519
Texas,1914,63.6583,17.5880
Texas,1915,63.7833,17.6574
Texas,1916,65.2833,18.4907
Texas,1917,64.3167,17.9537
Texas,1918,64.4667,18.0370
Texas,1919,63.3167,17.3981
Texas,1920,63.7583,17.6435
Texas,1921,66.4500,19.1389
Texas,1922,65.3333,18.5185
Texas,1923,64.4417,18.0231
Texas,1924,63.5917,17.5509
Texas,1925,65.5250,18.6250
Texas,1926,63.9750,17.7639
Texas,1927,66.3750,19.0972
Texas,1928,64.5250,18.0694
Texas,1929,63.9583,17.7546
Texas,1930,64.1750,17.8750
Texas,1931,64.7167,18.1759
Texas,1932,63.8833,17.7130
Texas,1933,66.5750,19.2083
Texas,1934,66.5167,19.1759
Texas,1935,64.9833,18.3241
Texas,1936,64.1250,17.8472
Texas,1937,64.5083,18.0602
Texas,1938,65.8917,18.8287
Texas,1939,65.7000,18.7222
Texas,1940,63.5167,17.5093
Texas,1941,64.1083,17.8380
Texas,1942,63.9417,17.7454
Texas,1943,64.6667,18.1481
Texas,1944,64.4083,18.0046
Texas,1945,65.0667,18.3704
Texas,1946,65.6833,18.7130
Texas,1947,64.0333,17.7963
Texas,1948,64.6417,18.1343
Texas,1949,64.2333,17.9074
Texas,1950,65.3667,18.5370
Texas,1951,65.2667,18.4815
Texas,1952,64.9833,18.3241
Texas,1953,65.8000,18.7778
Texas,1954,66.6083,19.2269
Texas,1955,65.2167,18.4537
Texas,1956,65.9667,18.8704
Texas,1957,64.6083,18.1157
Texas,1958,63.4250,17.4583
Texas,1959,63.7000,17.6111
Texas,1960,63.6583,17.5880
Texas,1961,63.4417,17.4676
Texas,1962,65.1417,18.4120
Texas,1963,65.2000,18.4444
Texas,1964,64.6750,18.1528
Texas,1965,65.0917,18.3843
Texas,1966,63.4833,17.4907
Texas,1967,64.8750,18.2639
Texas,1968,63.1083,17.2824
Texas,1969,64.5333,18.0741
Texas,1970,63.7333,17.6296
Texas,1971,64.9250,18.2917
Texas,1972,64.4333,18.0185
Texas,1973,63.7167,17.6204
Texas,1974,64.5167,18.0648
Texas,1975,63.7750,17.6528
Texas,1976,62.8167,17.1204
Texas,1977,65.2833,18.4907
Texas,1978,63.7667,17.6481
Texas,1979,62.8750,17.1528
Texas,1980,64.9833,18.3241
Texas,1981,64.9750,18.3194
Texas,1982,64.6500,18.1389
Texas,1983,63.3833,17.4352
Texas,1984,64.7833,18.2130
Texas,1985,64.3667,17.9815
Texas,1986,65.5167,18.6204
Texas,1987,63.8083,17.6713
Texas,1988,64.3250,17.9583
Texas,1989,64.2667,17.9259
Texas,1990,65.6083,18.6713
Texas,1991,64.7583,18.1991
Texas,1992,64.3917,17.9954
Texas,1993,64.0833,17.8241
Texas,1994,65.5750,18.6528
Texas,1995,65.2167,18.4537
Texas,1996,65.4417,18.5787
Texas,1997,63.9250,17.7361
Texas,1998,67.0167,19.4537
Texas,1999,66.6083,19.2269
Texas,2000,66.4833,19.1574
Texas,2001,65.7000,18.7222
Texas,2002,65.0250,18.3472
Texas,2003,65.5000,18.6111
Texas,2004,65.2417,18.4676
Texas,2005,65.9667,18.8704
Texas,2006,67.1167,19.5093
Texas,2007,64.8417,18.2454
Texas,2008,65.5333,18.6296
Texas,2009,65.7583,18.7546
Texas,2010,65.1000,18.3889
Texas,2011,67.3417,19.6343
Texas,2012,67.7667,19.8704
Texas,2013,65.1083,18.3935
Texas,2014,64.8500,18.2500
Texas,2015,65.8000,18.7778
Texas,2016,67.1500,19.5278
Texas,2017,67.3167,19.6204
Texas,2018,66.0000,18.8889
Texas,2019,65.8583,18.8102
Utah,1895,45.2500,7.3611
Utah,1896,47.2000,8.4444
Utah,1897,45.7667,7.6481
Utah,1898,45.0750,7.2639
Utah,1899,46.1500,7.8611
Utah,1900,48.2250,9.0139
Utah,1901,47.9417,8.8565
Utah,1902,47.0000,8.3333
Utah,1903,45.2000,7.3333
Utah,1904,47.2250,8.4583
Utah,1905,46.2833,7.9352
Utah,1906,46.8167,8.2315
Utah,1907,47.9333,8.8519
Utah,1908,45.6000,7.5556
Utah,1909,46.4250,8.0139
Utah,1910,48.9667,9.4259
Utah,1911,46.5583,8.0880
Utah,1912,45.3750,7.4306
Utah,1913,45.8167,7.6759
Utah,1914,47.5083,8.6157
Utah,1915,46.9917,8.3287
Utah,1916,45.9833,7.7685
Utah,1917,45.8250,7.6806
Utah,1918,47.4500,8.5833
Utah,1919,46.6583,8.1435
Utah,1920,46.1250,7.8472
Utah,1921,48.8833,9.3796
Utah,1922,46.2667,7.9259
Utah,1923,45.8667,7.7037
Utah,1924,46.1917,7.8843
Utah,1925,47.4333,8.5741
Utah,1926,48.6000,9.2222
Utah,1927,47.7250,8.7361
Utah,1928,47.7167,8.7315
Utah,1929,46.3500,7.9722
Utah,1930,46.1750,7.8750
Utah,1931,47.5583,8.6435
Utah,1932,45.9083,7.7269
Utah,1933,47.1750,8.4306
Utah,1934,51.3167,10.7315
Utah,1935,47.9750,8.8750
Utah,1936,48.8167,9.3426
Utah,1937,47.1083,8.3935
Utah,1938,48.1000,8.9444
Utah,1939,48.2750,9.0417
Utah,1940,49.5917,9.7731
Utah,1941,47.2417,8.4676
Utah,1942,47.0750,8.3750
Utah,1943,49.0750,9.4861
Utah,1944,46.2417,7.9120
Utah,1945,47.0917,8.3843
Utah,1946,48.1500,8.9722
Utah,1947,47.7917,8.7731
Utah,1948,46.5083,8.0602
Utah,1949,45.8667,7.7037
Utah,1950,47.9000,8.8333
Utah,1951,46.8000,8.2222
Utah,1952,46.8250,8.2361
Utah,1953,48.3500,9.0833
Utah,1954,49.3250,9.6250
Utah,1955,46.1333,7.8519
Utah,1956,47.9333,8.8519
Utah,1957,47.3250,8.5139
Utah,1958,49.2417,9.5787
Utah,1959,48.4750,9.1528
Utah,1960,48.1167,8.9537
Utah,1961,47.7417,8.7454
Utah,1962,47.8833,8.8241
Utah,1963,48.4000,9.1111
Utah,1964,46.0667,7.8148
Utah,1965,47.0750,8.3750
Utah,1966,48.0583,8.9213
Utah,1967,47.4583,8.5880
Utah,1968,46.5250,8.0694
Utah,1969,48.0250,8.9028
Utah,1970,47.4500,8.5833
Utah,1971,46.6417,8.1343
Utah,1972,48.0750,8.9306
Utah,1973,46.2083,7.8935
Utah,1974,47.7333,8.7407
Utah,1975,45.7167,7.6204
Utah,1976,47.4833,8.6019
Utah,1977,48.9417,9.4120
Utah,1978,47.8583,8.8102
Utah,1979,46.6417,8.1343
Utah,1980,48.4750,9.1528
Utah,1981,50.0083,10.0046
Utah,1982,46.3833,7.9907
Utah,1983,47.7667,8.7593
Utah,1984,45.8667,7.7037
Utah,1985,46.9833,8.3241
Utah,1986,49.2667,9.5926
Utah,1987,48.4000,9.1111
Utah,1988,48.4667,9.1481
Utah,1989,48.5750,9.2083
Utah,1990,48.6917,9.2731
Utah,1991,47.4750,8.5972
Utah,1992,48.9750,9.4306
Utah,1993,46.8333,8.2407
Utah,1994,49.6750,9.8194
Utah,1995,49.1667,9.5370
Utah,1996,49.5833,9.7685
Utah,1997,48.1833,8.9907
Utah,1998,48.2917,9.0509
Utah,1999,49.1583,9.5324
Utah,2000,50.2167,10.1204
Utah,2001,49.9833,9.9907
Utah,2002,48.8250,9.3472
Utah,2003,50.6000,10.3333
Utah,2004,48.7000,9.2778
Utah,2005,49.3333,9.6296
Utah,2006,49.1667,9.5370
Utah,2007,49.8917,9.9398
Utah,2008,48.1083,8.9491
Utah,2009,48.4417,9.1343
Utah,2010,48.3167,9.0648
Utah,2011,47.6083,8.6713
Utah,2012,50.9417,10.5231
Utah,2013,47.7500,8.7500
Utah,2014,50.4417,10.2454
Utah,2015,50.7333,10.4074
Utah,2016,50.2333,10.1296
Utah,2017,50.7167,10.3981
Utah,2018,50.4000,10.2222
Utah,2019,47.8833,8.8241
Vermont,1895,40.5667,4.7593
Vermont,1896,40.7250,4.8472
Vermont,1897,41.0667,5.0370
Vermont,1898,42.2583,5.6991
Vermont,1899,41.1500,5.0833
Vermont,1900,41.1000,5.0556
Vermont,1901,40.7833,4.8796
Vermont,1902,40.6417,4.8009
Vermont,1903,40.7083,4.8380
Vermont,1904,37.6417,3.1343
Vermont,1905,39.4583,4.1435
Vermont,1906,40.7167,4.8426
Vermont,1907,38.8167,3.7870
Vermont,1908,41.3333,5.1852
Vermont,1909,40.4833,4.7130
Vermont,1910,40.9667,4.9815
Vermont,1911,41.0583,5.0324
Vermont,1912,39.6000,4.2222
Vermont,1913,42.7583,5.9769
Vermont,1914,39.3167,4.0648
Vermont,1915,42.0250,5.5694
Vermont,1916,40.4000,4.6667
Vermont,1917,37.9333,3.2963
Vermont,1918,40.2500,4.5833
Vermont,1919,41.5833,5.3241
Vermont,1920,40.5583,4.7546
Vermont,1921,43.2000,6.2222
Vermont,1922,41.3417,5.1898
Vermont,1923,39.7250,4.2917
Vermont,1924,39.7583,4.3102
Vermont,1925,40.7167,4.8426
Vermont,1926,38.2000,3.4444
Vermont,1927,41.5500,5.3056
Vermont,1928,41.2917,5.1620
Vermont,1929,40.9417,4.9676
Vermont,1930,42.2083,5.6713
Vermont,1931,43.1667,6.2037
Vermont,1932,42.2750,5.7083
Vermont,1933,41.7000,5.3889
Vermont,1934,40.2000,4.5556
Vermont,1935,40.2917,4.6065
